year,award,book_id,book_title,author,number_of_votes,link
2011,best nonfiction books,6346975,Moonwalking with Einstein,Joshua Foer,1596,https://www.goodreads.com/book/show/6346975-moonwalking-with-einstein?from_choice=true
2011,best nonfiction books,11151351,Three Cups of Deceit,Jon Krakauer,963,https://www.goodreads.com/book/show/11151351-three-cups-of-deceit?from_choice=true
2011,best nonfiction books,9534444,Boomerang,Michael   Lewis,729,https://www.goodreads.com/book/show/9534444-boomerang?from_choice=true
2011,best nonfiction books,10081832,Supergods,Grant Morrison,725,https://www.goodreads.com/book/show/10081832-supergods?from_choice=true
2011,best nonfiction books,9628743,The Social Animal,David  Brooks,660,https://www.goodreads.com/book/show/9628743-the-social-animal?from_choice=true
2011,best nonfiction books,10782350,Think,Lisa Bloom,547,https://www.goodreads.com/book/show/10782350-think?from_choice=true
2011,best nonfiction books,8884400,The Most Human Human,Brian Christian,342,https://www.goodreads.com/book/show/8884400-the-most-human-human?from_choice=true
2011,best nonfiction books,8701960,The Information,James Gleick,287,https://www.goodreads.com/book/show/8701960-the-information?from_choice=true
2011,best nonfiction books,11256979,The Magic of Reality,Richard Dawkins,214,https://www.goodreads.com/book/show/11256979-the-magic-of-reality?from_choice=true
2011,best nonfiction books,10368067,Poke the Box,Seth Godin,178,https://www.goodreads.com/book/show/10368067-poke-the-box?from_choice=true
2011,best nonfiction books,7841446,In the Plex,Steven Levy,152,https://www.goodreads.com/book/show/7841446-in-the-plex?from_choice=true
2011,best nonfiction books,10021420,Sex on the Moon,Ben Mezrich,130,https://www.goodreads.com/book/show/10021420-sex-on-the-moon?from_choice=true
2011,best nonfiction books,9319468,Kingpin,Kevin Poulsen,123,https://www.goodreads.com/book/show/9319468-kingpin?from_choice=true
2011,best nonfiction books,10091466,Inside Scientology,Janet Reitman,88,https://www.goodreads.com/book/show/10091466-inside-scientology?from_choice=true
2011,best nonfiction books,10596103,The Filter Bubble,Eli Pariser,65,https://www.goodreads.com/book/show/10596103-the-filter-bubble?from_choice=true
2011,best nonfiction books,9827912,Incognito,David Eagleman,63,https://www.goodreads.com/book/show/9827912-incognito?from_choice=true
2011,best history biography books,11084145,Steve Jobs,Walter Isaacson,5463,https://www.goodreads.com/book/show/11084145-steve-jobs?from_choice=true
2011,best history biography books,9938498,In the Garden of Beasts,Erik Larson,3128,https://www.goodreads.com/book/show/9938498-in-the-garden-of-beasts?from_choice=true
2011,best history biography books,10414941,Catherine the Great,Robert K. Massie,2097,https://www.goodreads.com/book/show/10414941-catherine-the-great?from_choice=true
2011,best history biography books,10340846,The Eighty-Dollar Champion,Elizabeth Letts,1371,https://www.goodreads.com/book/show/10340846-the-eighty-dollar-champion?from_choice=true
2011,best history biography books,11305364,Area 51,Annie Jacobsen,1265,https://www.goodreads.com/book/show/11305364-area-51?from_choice=true
2011,best history biography books,8584913,The Dressmaker of Khair Khana,Gayle Tzemach Lemmon,1129,https://www.goodreads.com/book/show/8584913-the-dressmaker-of-khair-khana?from_choice=true
2011,best history biography books,10131648,The Greater Journey,David McCullough,943,https://www.goodreads.com/book/show/10131648-the-greater-journey?from_choice=true
2011,best history biography books,9729504,Lost in Shangri-la,Mitchell Zuckoff,843,https://www.goodreads.com/book/show/9729504-lost-in-shangri-la?from_choice=true
2011,best history biography books,7940589,Malcolm X,Manning Marable,767,https://www.goodreads.com/book/show/7940589-malcolm-x?from_choice=true
2011,best history biography books,9775295,The Murder of the Century,Paul  Collins,626,https://www.goodreads.com/book/show/9775295-the-murder-of-the-century?from_choice=true
2011,best history biography books,10335318,Destiny of the Republic,Candice Millard,268,https://www.goodreads.com/book/show/10335318-destiny-of-the-republic?from_choice=true
2011,best history biography books,9315641,To End All Wars,Adam Hochschild,261,https://www.goodreads.com/book/show/9315641-to-end-all-wars?from_choice=true
2011,best history biography books,9578336,1861,Adam Goodheart,246,https://www.goodreads.com/book/show/9578336-1861?from_choice=true
2011,best history biography books,8264505,Endgame,Frank Brady,219,https://www.goodreads.com/book/show/8264505-endgame?from_choice=true
2011,best history biography books,8857310,Unfamiliar Fishes,Sarah Vowell,204,https://www.goodreads.com/book/show/8857310-unfamiliar-fishes?from_choice=true
2011,best history biography books,10263986,The Man in the Rockefeller Suit,Mark Seal,158,https://www.goodreads.com/book/show/10263986-the-man-in-the-rockefeller-suit?from_choice=true
2011,best history biography books,10587120,Killing Lincoln,Bill O'Reilly,157,https://www.goodreads.com/book/show/10587120-killing-lincoln?from_choice=true
2011,best history biography books,9862761,1493,Charles C. Mann,80,https://www.goodreads.com/book/show/9862761-1493?from_choice=true
2011,best history biography books,10400627,A Singular Woman,Janny Scott,79,https://www.goodreads.com/book/show/10400627-a-singular-woman?from_choice=true
2011,best history biography books,11369904,A Thousand Lives,Julia Scheeres,73,https://www.goodreads.com/book/show/11369904-a-thousand-lives?from_choice=true
2011,best memoir autobiography books,9484793,Two Kisses for Maddy,Matthew Logelin,4255,https://www.goodreads.com/book/show/9484793-two-kisses-for-maddy?from_choice=true
2011,best memoir autobiography books,11330361,A Stolen Life,Jaycee Dugard,2984,https://www.goodreads.com/book/show/11330361-a-stolen-life?from_choice=true
2011,best memoir autobiography books,10211494,Stories I Only Tell My Friends,Rob Lowe,2016,https://www.goodreads.com/book/show/10211494-stories-i-only-tell-my-friends?from_choice=true
2011,best memoir autobiography books,9580315,My Lucky Life in and Out of Show Business,Dick Van Dyke,1689,https://www.goodreads.com/book/show/9580315-my-lucky-life-in-and-out-of-show-business?from_choice=true
2011,best memoir autobiography books,9862827,The Reading Promise,Alice Ozma,1547,https://www.goodreads.com/book/show/9862827-the-reading-promise?from_choice=true
2011,best memoir autobiography books,8483233,The Pioneer Woman,Ree Drummond,1350,https://www.goodreads.com/book/show/8483233-the-pioneer-woman?from_choice=true
2011,best memoir autobiography books,8584951,Girls Like Us,Rachel Lloyd,1342,https://www.goodreads.com/book/show/8584951-girls-like-us?from_choice=true
2011,best memoir autobiography books,9739365,Seal Team Six,Howard E. Wasdin,1284,https://www.goodreads.com/book/show/9739365-seal-team-six?from_choice=true
2011,best memoir autobiography books,8619825,The Wilder Life,Wendy McClure,1255,https://www.goodreads.com/book/show/8619825-the-wilder-life?from_choice=true
2011,best memoir autobiography books,9202591,This Is Gonna Hurt,Nikki Sixx,1235,https://www.goodreads.com/book/show/9202591-this-is-gonna-hurt?from_choice=true
2011,best memoir autobiography books,8248617,Townie,Andre Dubus III,399,https://www.goodreads.com/book/show/8248617-townie?from_choice=true
2011,best memoir autobiography books,11500827,Then They Came for Me,Maziar Bahari,361,https://www.goodreads.com/book/show/11500827-then-they-came-for-me?from_choice=true
2011,best memoir autobiography books,8979038,"Tiger, Tiger",Margaux Fragoso,323,https://www.goodreads.com/book/show/8979038-tiger-tiger?from_choice=true
2011,best memoir autobiography books,9756135,The End of Boys,Peter Brown Hoffmeister,271,https://www.goodreads.com/book/show/9756135-the-end-of-boys?from_choice=true
2011,best memoir autobiography books,9476292,Tolstoy and the Purple Chair,Nina Sankovitch,268,https://www.goodreads.com/book/show/9476292-tolstoy-and-the-purple-chair?from_choice=true
2011,best memoir autobiography books,7840833,The Memory Palace,Mira Bartok,223,https://www.goodreads.com/book/show/7840833-the-memory-palace?from_choice=true
2011,best memoir autobiography books,10836585,Life Itself,Roger Ebert,202,https://www.goodreads.com/book/show/10836585-life-itself?from_choice=true
2011,best memoir autobiography books,9160695,Battle Hymn of the Tiger Mother,Amy Chua,164,https://www.goodreads.com/book/show/9160695-battle-hymn-of-the-tiger-mother?from_choice=true
2011,best memoir autobiography books,9214995,The Chronology of Water,Lidia Yuknavitch,152,https://www.goodreads.com/book/show/9214995-the-chronology-of-water?from_choice=true
2011,best memoir autobiography books,9428981,Here Comes Trouble,Michael Moore,118,https://www.goodreads.com/book/show/9428981-here-comes-trouble?from_choice=true
2011,best food cooking books,9443977,My Father's Daughter,Gwyneth Paltrow,2287,https://www.goodreads.com/book/show/9443977-my-father-s-daughter?from_choice=true
2011,best food cooking books,10987533,Good Eats,Alton Brown,2201,https://www.goodreads.com/book/show/10987533-good-eats?from_choice=true
2011,best food cooking books,8459594,"Blood, Bones, and Butter",Gabrielle Hamilton,1748,https://www.goodreads.com/book/show/8459594-blood-bones-and-butter?from_choice=true
2011,best food cooking books,9833965,Don't Kill the Birthday Girl,Sandra Beasley,1488,https://www.goodreads.com/book/show/9833965-don-t-kill-the-birthday-girl?from_choice=true
2011,best food cooking books,9745929,Our Best Bites,Sara Wells,1430,https://www.goodreads.com/book/show/9745929-our-best-bites?from_choice=true
2011,best food cooking books,8727466,Why We Get Fat,Gary Taubes,842,https://www.goodreads.com/book/show/8727466-why-we-get-fat?from_choice=true
2011,best food cooking books,9848914,Vegan for Life,Jack Norris,811,https://www.goodreads.com/book/show/9848914-vegan-for-life?from_choice=true
2011,best food cooking books,8704047,The Sorcerer's Apprentices,Lisa Abend,782,https://www.goodreads.com/book/show/8704047-the-sorcerer-s-apprentices?from_choice=true
2011,best food cooking books,10178769,Jeni's Splendid Ice Creams at Home,Jeni Britton Bauer,765,https://www.goodreads.com/book/show/10178769-jeni-s-splendid-ice-creams-at-home?from_choice=true
2011,best food cooking books,10222093,Tomatoland,Barry Estabrook,689,https://www.goodreads.com/book/show/10222093-tomatoland?from_choice=true
2011,best food cooking books,8667490,"Life, on the Line",Grant Achatz,368,https://www.goodreads.com/book/show/8667490-life-on-the-line?from_choice=true
2011,best food cooking books,11828823,Paula Deen's Southern Cooking Bible,Paula H. Deen,366,https://www.goodreads.com/book/show/11828823-paula-deen-s-southern-cooking-bible?from_choice=true
2011,best food cooking books,9265477,Power Foods,Whole Living Magazine,346,https://www.goodreads.com/book/show/9265477-power-foods?from_choice=true
2011,best food cooking books,9326166,Super Natural Every Day,Heidi Swanson,344,https://www.goodreads.com/book/show/9326166-super-natural-every-day?from_choice=true
2011,best food cooking books,9808248,Veganist,Kathy Freston,307,https://www.goodreads.com/book/show/9808248-veganist?from_choice=true
2011,best food cooking books,11505008,Wheat Belly,William  Davis,268,https://www.goodreads.com/book/show/11505008-wheat-belly?from_choice=true
2011,best food cooking books,7665543,Day of Honey,Annia Ciezadlo,172,https://www.goodreads.com/book/show/7665543-day-of-honey?from_choice=true
2011,best food cooking books,11680487,Urban Farm Handbook,Annette Cottrell,124,https://www.goodreads.com/book/show/11680487-urban-farm-handbook?from_choice=true
2011,best food cooking books,9382782,Vegan Pie in the Sky,Isa Chandra Moskowitz,101,https://www.goodreads.com/book/show/9382782-vegan-pie-in-the-sky?from_choice=true
2011,best food cooking books,11550559,The Kitchen Counter Cooking School,Kathleen Flinn,70,https://www.goodreads.com/book/show/11550559-the-kitchen-counter-cooking-school?from_choice=true
2011,best travel outdoors books,8564644,Little Princes,Conor Grennan,1874,https://www.goodreads.com/book/show/8564644-little-princes?from_choice=true
2011,best travel outdoors books,10111087,Turn Right at Machu Picchu,Mark Adams,1023,https://www.goodreads.com/book/show/10111087-turn-right-at-machu-picchu?from_choice=true
2011,best travel outdoors books,9514649,The Good Girl's Guide to Getting Lost,Rachel Friedman,903,https://www.goodreads.com/book/show/9514649-the-good-girl-s-guide-to-getting-lost?from_choice=true
2011,best travel outdoors books,10401121,You've Gone Too Far This Time,Danny Bent,840,https://www.goodreads.com/book/show/10401121-you-ve-gone-too-far-this-time?from_choice=true
2011,best travel outdoors books,10502301,Maphead,Ken Jennings,828,https://www.goodreads.com/book/show/10502301-maphead?from_choice=true
2011,best travel outdoors books,9105432,The Foremost Good Fortune,Susan    Conley,740,https://www.goodreads.com/book/show/9105432-the-foremost-good-fortune?from_choice=true
2011,best travel outdoors books,10179129,Made for You and Me,Caitlin Shetterly,652,https://www.goodreads.com/book/show/10179129-made-for-you-and-me?from_choice=true
2011,best travel outdoors books,9524132,Sideways on a Scooter,Miranda Kennedy,645,https://www.goodreads.com/book/show/9524132-sideways-on-a-scooter?from_choice=true
2011,best travel outdoors books,9869499,The Ledge,Jim Davidson,621,https://www.goodreads.com/book/show/9869499-the-ledge?from_choice=true
2011,best travel outdoors books,9341909,Fire Season,Philip Connors,425,https://www.goodreads.com/book/show/9341909-fire-season?from_choice=true
2011,best travel outdoors books,9190555,The Tao of Travel,Paul Theroux,224,https://www.goodreads.com/book/show/9190555-the-tao-of-travel?from_choice=true
2011,best travel outdoors books,9808172,Wanderlust,Elisabeth Eaves,167,https://www.goodreads.com/book/show/9808172-wanderlust?from_choice=true
2011,best travel outdoors books,10283324,Kosher Chinese,Michael     Levy,155,https://www.goodreads.com/book/show/10283324-kosher-chinese?from_choice=true
2011,best travel outdoors books,9463102,Married to Bhutan,Linda Leaming,142,https://www.goodreads.com/book/show/9463102-married-to-bhutan?from_choice=true
2011,best travel outdoors books,9571766,To a Mountain in Tibet,Colin Thubron,123,https://www.goodreads.com/book/show/9571766-to-a-mountain-in-tibet?from_choice=true
